487, 0, 133
495, 0, 134
509, 0, 134
450, 0, 143
25, 0, 135
507, 0, 143
499, 0, 128
493, 0, 104
506, 0, 127
512, 0, 126
501, 0, 126
513, 0, 137
511, 0, 114
518, 0, 126
502, 0, 145
504, 0, 115
286, 0, 134
539, 0, 121
514, 0, 122
537, 0, 123
462, 0, 108
527, 0, 144
524, 0, 126
526, 0, 139
531, 0, 143
469, 0, 133
532, 0, 130
520, 0, 124
541, 0, 118
547, 0, 133
516, 0, 133
471, 0, 145
538, 0, 134
517, 0, 119
552, 0, 105
549, 0, 97
546, 0, 117
540, 0, 141
428, 0, 128
554, 0, 109
529, 0, 123
557, 0, 135
542, 0, 131
555, 0, 118
519, 0, 138
564, 0, 122
534, 0, 145
551, 0, 127
563, 0, 116
521, 0, 135
562, 0, 133
556, 0, 123
561, 0, 147
567, 0, 124
559, 0, 137
571, 0, 142
574, 0, 125
582, 0, 118
560, 0, 116
579, 0, 118
580, 0, 123
569, 0, 113
535, 0, 136
558, 0, 145
522, 0, 131
492, 0, 118
544, 0, 139
553, 0, 123
510, 0, 107
575, 0, 119
500, 0, 119
490, 0, 117
545, 0, 155
583, 0, 166
566, 0, 134
570, 0, 112
568, 0, 128
572, 0, 118
578, 0, 124
525, 0, 130
577, 0, 106
595, 0, 107
586, 0, 142
496, 0, 129
599, 0, 112
548, 0, 130
530, 0, 135
594, 0, 132
565, 0, 120
533, 0, 125
604, 0, 116
596, 0, 105
587, 0, 119
550, 0, 122
584, 0, 116
536, 0, 122
605, 0, 119
606, 0, 130
585, 0, 125
598, 0, 110
581, 0, 125
619, 0, 119
591, 0, 126
590, 0, 138
601, 0, 126
576, 0, 125
602, 0, 132
616, 0, 129
629, 0, 153
620, 0, 130
592, 0, 127
626, 0, 122
600, 0, 128
624, 0, 112
631, 0, 109
632, 0, 118
618, 0, 113
630, 0, 114
622, 0, 129
611, 0, 123
613, 0, 117
627, 0, 110
612, 0, 134
607, 0, 112
623, 0, 132
633, 0, 113
608, 0, 123
641, 0, 126
597, 0, 125
634, 0, 124
197, 0, 119
603, 0, 136
635, 0, 121
617, 0, 123
621, 0, 136
642, 0, 130
638, 0, 125
588, 0, 125
653, 0, 124
648, 0, 110
523, 0, 132
662, 0, 129
639, 0, 123
515, 0, 113
643, 0, 122
663, 0, 128
589, 0, 138
654, 0, 148
652, 0, 129
644, 0, 134
637, 0, 125
667, 0, 125
609, 0, 125
610, 0, 136
669, 0, 130
651, 0, 123
661, 0, 121
657, 0, 156
640, 0, 138
543, 0, 118
665, 0, 114
668, 0, 130
646, 0, 129
650, 0, 145
658, 0, 117
573, 0, 140
675, 0, 124
670, 0, 116
674, 0, 135
664, 0, 120
673, 0, 121
678, 0, 122
687, 0, 109
649, 0, 138
682, 0, 112
628, 0, 136
690, 0, 150
615, 0, 122
685, 0, 121
695, 0, 138
691, 0, 119
681, 0, 124
683, 0, 119
689, 0, 122
697, 0, 117
645, 0, 139
688, 0, 133
680, 0, 128
677, 0, 113
636, 0, 134
693, 0, 118
694, 0, 144
705, 0, 127
699, 0, 127
647, 0, 130
679, 0, 158
700, 0, 156
709, 0, 116
671, 0, 125
701, 0, 111
692, 0, 125
698, 0, 130
712, 0, 120
711, 0, 98
655, 0, 105
720, 0, 118
696, 0, 128
706, 0, 98
715, 0, 127
725, 0, 114
721, 0, 120
723, 0, 127
714, 0, 115
708, 0, 135
717, 0, 116
660, 0, 123
729, 0, 146
740, 0, 119
718, 0, 147
614, 0, 118
732, 0, 114
735, 0, 110
719, 0, 131
593, 0, 126
467, 0, 124
739, 0, 136
702, 0, 115
745, 0, 125
728, 0, 120
736, 0, 131
672, 0, 129
625, 0, 136
659, 0, 132
703, 0, 127
727, 0, 145
737, 0, 123
724, 0, 115
746, 0, 113
686, 0, 113
748, 0, 121
528, 0, 123
741, 0, 125
761, 0, 125
749, 0, 126
747, 0, 125
731, 0, 108
762, 0, 141
742, 0, 138
722, 0, 135
756, 0, 121
751, 0, 119
710, 0, 108
239, 0, 135
752, 0, 136
744, 0, 142
666, 0, 135
767, 0, 98
676, 0, 125
769, 0, 113
738, 0, 128
776, 0, 104
704, 0, 118
753, 0, 125
755, 0, 111
684, 0, 139
734, 0, 144
750, 0, 155
773, 0, 118
779, 0, 118
766, 0, 121
760, 0, 125
780, 0, 94
716, 0, 136
764, 0, 109
763, 0, 131
656, 0, 126
784, 0, 122
754, 0, 125
787, 0, 120
775, 0, 117
791, 0, 121
730, 0, 133
796, 0, 126
794, 0, 101
765, 0, 122
795, 0, 133
793, 0, 147
771, 0, 131
786, 0, 130
770, 0, 118
774, 0, 132
782, 0, 139
808, 0, 127
777, 0, 131
807, 0, 126
797, 0, 110
792, 0, 127
800, 0, 124
783, 0, 124
809, 0, 109
790, 0, 102
758, 0, 121
811, 0, 133
726, 0, 118
805, 0, 112
799, 0, 126
819, 0, 101
810, 0, 137
789, 0, 133
768, 0, 124
788, 0, 104
806, 0, 135
821, 0, 129
820, 0, 124
798, 0, 119
828, 0, 123
816, 0, 95
823, 0, 109
827, 0, 123
833, 0, 115
814, 0, 127
802, 0, 115
825, 0, 130
832, 0, 132
835, 0, 131
812, 0, 142
781, 0, 129
815, 0, 135
841, 0, 134
838, 0, 108
801, 0, 128
826, 0, 103
834, 0, 116
785, 0, 144
846, 0, 132
836, 0, 129
845, 0, 127
713, 0, 142
848, 0, 124
824, 0, 119
853, 0, 125
861, 0, 118
858, 0, 124
817, 0, 119
852, 0, 141
855, 0, 117
822, 0, 136
843, 0, 142
863, 0, 142
857, 0, 126
851, 0, 106
872, 0, 120
829, 0, 103
743, 0, 138
871, 0, 114
849, 0, 124
839, 0, 128
869, 0, 127
867, 0, 112
874, 0, 133
844, 0, 115
877, 0, 121
859, 0, 125
868, 0, 127
878, 0, 129
873, 0, 132
870, 0, 118
856, 0, 131
879, 0, 135
866, 0, 147
61, 0, 115
864, 0, 116
875, 0, 123
860, 0, 112
865, 0, 123
831, 0, 135
840, 0, 123
837, 0, 117
889, 0, 117
803, 0, 123
854, 0, 117
897, 0, 122
884, 0, 128
895, 0, 146
707, 0, 116
885, 0, 90
882, 0, 127
818, 0, 139
847, 0, 116
891, 0, 122
880, 0, 127
813, 0, 141
892, 0, 134
883, 0, 112
881, 0, 129
887, 0, 145
850, 0, 129
922, 0, 119
890, 0, 145
918, 0, 132
902, 0, 118
898, 0, 154
899, 0, 119
910, 0, 107
908, 0, 122
925, 0, 119
901, 0, 148
915, 0, 135
914, 0, 145
923, 0, 122
926, 0, 117
903, 0, 122
900, 0, 123
921, 0, 123
912, 0, 119
876, 0, 122
886, 0, 127
917, 0, 118
830, 0, 121
911, 0, 127
804, 0, 125
928, 0, 128
919, 0, 134
896, 0, 111
904, 0, 137
936, 0, 129
942, 0, 118
932, 0, 100
933, 0, 149
929, 0, 126
930, 0, 135
935, 0, 137
907, 0, 126
944, 0, 125
842, 0, 136
941, 0, 112
937, 0, 133
946, 0, 116
952, 0, 133
953, 0, 114
920, 0, 126
954, 0, 116
958, 0, 113
943, 0, 124
888, 0, 157
934, 0, 113
956, 0, 127
961, 0, 133
960, 0, 131
931, 0, 128
759, 0, 121
951, 0, 104
945, 0, 137
916, 0, 119
963, 0, 147
939, 0, 111
957, 0, 133
964, 0, 115
969, 0, 136
909, 0, 138
733, 0, 113
978, 0, 109
950, 0, 131
938, 0, 110
975, 0, 138
971, 0, 111
987, 0, 139
981, 0, 111
947, 0, 111
986, 0, 129
988, 0, 130
948, 0, 154
949, 0, 121
979, 0, 133
778, 0, 126
970, 0, 132
965, 0, 127
977, 0, 146
974, 0, 140
905, 0, 132
906, 0, 109
985, 0, 128
976, 0, 119
990, 0, 107
955, 0, 120
967, 0, 126
1007, 0, 134
1004, 0, 126
1009, 0, 115
991, 0, 132
1013, 0, 117
1001, 0, 106
994, 0, 142
1006, 0, 124
993, 0, 116
1011, 0, 132
1012, 0, 134
962, 0, 139
989, 0, 124
1005, 0, 125
1010, 0, 135
999, 0, 126
998, 0, 106
997, 0, 113
984, 0, 117
959, 0, 132
1018, 0, 111
973, 0, 101
1002, 0, 119
1019, 0, 111
1026, 0, 134
1028, 0, 106
995, 0, 121
968, 0, 130
1033, 0, 105
1030, 0, 130
980, 0, 134
1008, 0, 116
772, 0, 121
1003, 0, 114
1039, 0, 126
1031, 0, 153
913, 0, 111
1023, 0, 126
1024, 0, 128
1037, 0, 110
1017, 0, 135
1034, 0, 115
992, 0, 132
1032, 0, 134
972, 0, 122
1029, 0, 150
1014, 0, 110
1045, 0, 118
757, 0, 139
927, 0, 143
1035, 0, 114
1042, 0, 123
1048, 0, 131
1043, 0, 124
1062, 0, 116
1060, 0, 120
1053, 0, 127
1049, 0, 143
1040, 0, 132
1020, 0, 127
1044, 0, 112
1050, 0, 117
1041, 0, 128
1068, 0, 134
893, 0, 132
1069, 0, 126
1055, 0, 143
1046, 0, 120
996, 0, 125
1070, 0, 124
1052, 0, 127
1063, 0, 122
1047, 0, 114
983, 0, 135
1057, 0, 115
1015, 0, 114
1056, 0, 128
1036, 0, 121
1065, 0, 149
1016, 0, 109
1058, 0, 142
1064, 0, 126
1075, 0, 127
966, 0, 128
1067, 0, 123
1021, 0, 117
1074, 0, 139
1085, 0, 122
1061, 0, 120
1051, 0, 131
1084, 0, 132
1094, 0, 134
1082, 0, 118
1072, 0, 112
1000, 0, 124
1078, 0, 130
1089, 0, 144
1092, 0, 136
1038, 0, 123
862, 0, 108
1095, 0, 121
924, 0, 130
1090, 0, 115
1027, 0, 136
1076, 0, 132
1077, 0, 108
1073, 0, 141
1099, 0, 125
1111, 0, 133
1101, 0, 111
1083, 0, 128
1114, 0, 123
1115, 0, 139
1109, 0, 130
1093, 0, 124
1102, 0, 145
1107, 0, 141
1105, 0, 142
1097, 0, 123
1096, 0, 105
1103, 0, 139
1087, 0, 117
1080, 0, 127
1091, 0, 119
1120, 0, 123
1119, 0, 143
1100, 0, 123
1110, 0, 149
1118, 0, 145
1079, 0, 121
1123, 0, 123
1112, 0, 114
1088, 0, 139
1121, 0, 127
1054, 0, 121
1113, 0, 138
1104, 0, 127
1133, 0, 120
1131, 0, 130
1116, 0, 143
1022, 0, 149
1128, 0, 101
1142, 0, 117
1122, 0, 121
1147, 0, 124
1098, 0, 127
1138, 0, 105
1135, 0, 130
1141, 0, 138
1081, 0, 125
1129, 0, 141
1148, 0, 134
1153, 0, 108
1143, 0, 120
1139, 0, 123
1125, 0, 123
1117, 0, 115
1140, 0, 130
1144, 0, 118
1127, 0, 124
1151, 0, 107
1163, 0, 101
1152, 0, 127
1155, 0, 124
1137, 0, 126
1146, 0, 134
1071, 0, 126
1161, 0, 138
1126, 0, 109
1156, 0, 115
1172, 0, 111
1158, 0, 111
1164, 0, 100
982, 0, 133
1176, 0, 114
1134, 0, 132
1160, 0, 135
1059, 0, 145
1154, 0, 133
1150, 0, 132
1132, 0, 113
1086, 0, 122
1179, 0, 129
1171, 0, 119
1124, 0, 110
1157, 0, 136
1168, 0, 135
1162, 0, 137
1174, 0, 101
1166, 0, 135
1189, 0, 130
1178, 0, 135
1169, 0, 133
1136, 0, 108
1195, 0, 111
1182, 0, 127
1190, 0, 122
1187, 0, 106
1183, 0, 141
1180, 0, 126
1186, 0, 119
1181, 0, 131
940, 0, 143
1199, 0, 128
1177, 0, 152
1167, 0, 118
1208, 0, 129
1130, 0, 131
1106, 0, 132
1211, 0, 112
1191, 0, 116
1200, 0, 114
1159, 0, 126
503, 0, 132
1203, 0, 110
1170, 0, 117
1066, 0, 104
1214, 0, 116
1192, 0, 113
1188, 0, 133
1216, 0, 118
1185, 0, 143
1184, 0, 130
1218, 0, 122
1207, 0, 117
1213, 0, 125
1223, 0, 124
1224, 0, 125
1197, 0, 128
1226, 0, 103
1209, 0, 138
1217, 0, 134
1201, 0, 133
1221, 0, 130
1149, 0, 139
1212, 0, 140
1222, 0, 134
1210, 0, 127
1204, 0, 124
1247, 0, 123
1219, 0, 128
1175, 0, 139
1250, 0, 114
1239, 0, 126
1231, 0, 112
1220, 0, 139
1193, 0, 136
1228, 0, 137
1251, 0, 110
1233, 0, 114
1234, 0, 113
1205, 0, 124
1246, 0, 104
1194, 0, 130
1229, 0, 112
1238, 0, 119
1240, 0, 109
1254, 0, 116
1232, 0, 128
1241, 0, 140
1225, 0, 122
1236, 0, 128
1242, 0, 139
1244, 0, 129
1248, 0, 142
1173, 0, 141
1245, 0, 129
1252, 0, 122
1262, 0, 137
1243, 0, 134
1261, 0, 121
1265, 0, 144
1272, 0, 146
1260, 0, 110
1263, 0, 125
1237, 0, 124
1108, 0, 135
1280, 0, 118
1274, 0, 109
1227, 0, 113
1230, 0, 143
1266, 0, 119
1256, 0, 121
1282, 0, 104
1276, 0, 124
1198, 0, 124
1235, 0, 122
1264, 0, 146
1275, 0, 117
1267, 0, 129
1270, 0, 131
1269, 0, 132
1253, 0, 122
1215, 0, 132
1258, 0, 141
1271, 0, 124
1291, 0, 127
1277, 0, 132
1284, 0, 123
1300, 0, 124
1310, 0, 118
1295, 0, 134
1196, 0, 138
1288, 0, 129
1257, 0, 145
1294, 0, 117
1292, 0, 113
1302, 0, 121
1299, 0, 117
1307, 0, 129
1283, 0, 125
1301, 0, 111
1311, 0, 143
1202, 0, 115
1316, 0, 116
1305, 0, 151
1318, 0, 100
1281, 0, 122
1289, 0, 114
1315, 0, 122
1309, 0, 129
1145, 0, 120
1319, 0, 122
1323, 0, 126
1259, 0, 106
1313, 0, 115
1304, 0, 127
1321, 0, 136
1327, 0, 113
1279, 0, 138
1298, 0, 132
1297, 0, 125
1324, 0, 111
1335, 0, 129
1331, 0, 135
1296, 0, 136
1268, 0, 144
1286, 0, 128
1332, 0, 151
1314, 0, 132
1306, 0, 104
1329, 0, 135
1325, 0, 130
1326, 0, 119
1317, 0, 126
1328, 0, 115
1334, 0, 131
1293, 0, 115
1320, 0, 116
1333, 0, 108
1255, 0, 108
1322, 0, 128
1285, 0, 148
1249, 0, 128
1312, 0, 105
1290, 0, 114
1308, 0, 133
1278, 0, 125
1206, 0, 110
1337, 0, 128
1338, 0, 131
1342, 0, 109
1273, 0, 118
1341, 0, 128
1351, 0, 112
1344, 0, 114
1346, 0, 129
1353, 0, 118
1339, 0, 114
1352, 0, 111
1355, 0, 122
894, 0, 122
1359, 0, 126
1356, 0, 139
1350, 0, 153
1360, 0, 126
1357, 0, 115
1345, 0, 106
1362, 0, 124
1365, 0, 127
1347, 0, 153
1343, 0, 119
1361, 0, 115
1363, 0, 132
1358, 0, 112
1349, 0, 127
1364, 0, 115
1348, 0, 133
1336, 0, 106
1368, 0, 117
1370, 0, 122
1366, 0, 130
1374, 0, 125
1287, 0, 131
1378, 0, 113
1340, 0, 124
1330, 0, 129
1376, 0, 108
1371, 0, 129
1372, 0, 121
1379, 0, 121
1354, 0, 124
1373, 0, 151
1383, 0, 142
1390, 0, 123
1384, 0, 115
1367, 0, 140
1397, 0, 112
1381, 0, 130
1399, 0, 133
1395, 0, 124
1398, 0, 130
1396, 0, 110
1369, 0, 126
1389, 0, 140
1405, 0, 119
1391, 0, 146
1393, 0, 131
1403, 0, 110
1404, 0, 122
1392, 0, 122
1388, 0, 132
1380, 0, 133
1402, 0, 134
1400, 0, 122
1377, 0, 142
1406, 0, 140
1394, 0, 144
1387, 0, 115
1409, 0, 112
1401, 0, 111
1408, 0, 131
1385, 0, 129
1418, 0, 127
1410, 0, 123
1415, 0, 101
1428, 0, 122
1375, 0, 121
1427, 0, 118
1414, 0, 143
1411, 0, 126
1407, 0, 116
1436, 0, 123
1431, 0, 119
1434, 0, 139
1438, 0, 131
1433, 0, 148
1412, 0, 127
1423, 0, 116
1425, 0, 140
1432, 0, 156
1437, 0, 133
1413, 0, 124
1440, 0, 108
1435, 0, 120
1458, 0, 129
1452, 0, 123
1447, 0, 130
1417, 0, 117
1442, 0, 123
1429, 0, 105
1424, 0, 124
1445, 0, 119
1469, 0, 132
1470, 0, 126
1464, 0, 112
1463, 0, 120
1446, 0, 127
1472, 0, 116
1457, 0, 119
1448, 0, 122
1441, 0, 149
1454, 0, 111
1422, 0, 127
1382, 0, 123
1421, 0, 125
1453, 0, 125
1416, 0, 125
1451, 0, 145
1386, 0, 98
1459, 0, 118
1303, 0, 104
1461, 0, 124
1426, 0, 135
1466, 0, 141
1477, 0, 118
1439, 0, 120
1456, 0, 117
1460, 0, 124
1468, 0, 152
1487, 0, 134
1489, 0, 128
1476, 0, 135
1479, 0, 125
1474, 0, 128
1475, 0, 138
1444, 0, 106
1481, 0, 117
1485, 0, 128
1443, 0, 115
1462, 0, 123
1419, 0, 116
1484, 0, 132
1480, 0, 135
1420, 0, 129
1488, 0, 130
1467, 0, 116
1486, 0, 151
1471, 0, 124
1455, 0, 144
1482, 0, 122
1483, 0, 138
1490, 0, 142
1430, 0, 130
1473, 0, 145
1465, 0, 118
1478, 0, 110
1449, 0, 142
1450, 0, 127
1025, 0, 115
1492, 0, 125
1493, 0, 130
1491, 0, 123
1505, 0, 125
1512, 0, 119
1494, 0, 103
1528, 0, 126
1501, 0, 106
1506, 0, 125
1513, 0, 131
1524, 0, 114
1529, 0, 133
1523, 0, 126
1538, 0, 138
1519, 0, 123
1504, 0, 112
1495, 0, 133
1527, 0, 138
1526, 0, 115
1536, 0, 122
1500, 0, 145
1532, 0, 98
1509, 0, 128
1531, 0, 125
1534, 0, 135
1518, 0, 129
1535, 0, 146
1533, 0, 127
1541, 0, 117
1545, 0, 113
1557, 0, 108
1556, 0, 120
1502, 0, 139
1510, 0, 135
1517, 0, 123
1515, 0, 128
1550, 0, 133
1496, 0, 109
1498, 0, 160
1570, 0, 131
1540, 0, 116
1549, 0, 132
1569, 0, 102
1560, 0, 117
1516, 0, 132
1507, 0, 135
1553, 0, 111
1543, 0, 118
1525, 0, 128
1577, 0, 114
1511, 0, 112
1551, 0, 153
1520, 0, 118
1583, 0, 107
1575, 0, 122
1587, 0, 132
1522, 0, 111
1580, 0, 117
1593, 0, 114
1571, 0, 120
1552, 0, 127
1578, 0, 148
1503, 0, 126
1594, 0, 113
1497, 0, 130
1562, 0, 134
1548, 0, 123
1591, 0, 146
1586, 0, 127
1537, 0, 119
1603, 0, 107
1598, 0, 135
1574, 0, 127
1589, 0, 109
1616, 0, 111
1610, 0, 125
1585, 0, 114
1581, 0, 133
1584, 0, 126
1542, 0, 132
1612, 0, 111
1609, 0, 143
1558, 0, 136
1627, 0, 101
1607, 0, 118
1544, 0, 133
1546, 0, 152
1592, 0, 120
1595, 0, 112
1622, 0, 123
1499, 0, 127
1617, 0, 134
1630, 0, 103
1611, 0, 124
1633, 0, 121
1600, 0, 121
1547, 0, 126
1559, 0, 118
1631, 0, 115
1573, 0, 131
1530, 0, 131
1613, 0, 120
1626, 0, 134
1565, 0, 112
1646, 0, 125
1582, 0, 120
1599, 0, 111
1604, 0, 116
1608, 0, 128
1636, 0, 123
1619, 0, 129
1628, 0, 131
1576, 0, 125
1638, 0, 119
1564, 0, 108
1606, 0, 150
1625, 0, 137
1588, 0, 128
1614, 0, 114
1572, 0, 123
1624, 0, 122
1615, 0, 119
1651, 0, 122
1567, 0, 134
1656, 0, 130
1596, 0, 125
1652, 0, 131
1629, 0, 122
1641, 0, 148
1639, 0, 116
1661, 0, 111
1667, 0, 116
1620, 0, 128
1568, 0, 132
1643, 0, 126
1601, 0, 105
1642, 0, 132
1514, 0, 141
1635, 0, 126
1673, 0, 122
1665, 0, 118
1663, 0, 107
1566, 0, 129
1561, 0, 116
1654, 0, 109
1650, 0, 127
1623, 0, 123
1679, 0, 117
1666, 0, 124
1672, 0, 113
1555, 0, 125
1686, 0, 106
1682, 0, 131
1678, 0, 131
1657, 0, 125
1647, 0, 124
1597, 0, 123
1674, 0, 123
1649, 0, 132
1687, 0, 133
1685, 0, 123
1634, 0, 123
1660, 0, 147
1539, 0, 119
1655, 0, 121
1664, 0, 122
1694, 0, 119
1700, 0, 127
1669, 0, 121
1644, 0, 101
1684, 0, 110
1590, 0, 131
1683, 0, 109
1662, 0, 97
